,ID,NAME,TYPE,BASE STAT,HP,ATTACK,DEFENSE,SP ATTACK,SP DEFENSE,SPEED
737,632,Durant,Bug Steel,484.0,58.0,109.0,112.0,48.0,48.0,109.0
738,633,Deino,Dark Dragon,300.0,52.0,65.0,50.0,45.0,50.0,38.0
739,634,Zweilous,Dark Dragon,420.0,72.0,85.0,70.0,65.0,70.0,58.0
740,635,Hydreigon,Dark Dragon,600.0,92.0,105.0,90.0,125.0,90.0,98.0
741,636,Larvesta,Bug Fire,360.0,55.0,85.0,55.0,50.0,55.0,60.0
742,637,Volcarona,Bug Fire,550.0,85.0,60.0,65.0,135.0,105.0,100.0
743,638,Cobalion,Steel Fighting,580.0,91.0,90.0,129.0,90.0,72.0,108.0
744,639,Terrakion,Rock Fighting,580.0,91.0,129.0,90.0,72.0,90.0,108.0
745,640,Virizion,Grass Fighting,580.0,91.0,90.0,72.0,90.0,129.0,108.0
746,641,Tornadus Incarnate Forme,Flying ,580.0,79.0,115.0,70.0,125.0,80.0,111.0
747,641,Tornadus Therian Forme,Flying ,580.0,79.0,100.0,80.0,110.0,90.0,121.0
748,642,Thundurus Incarnate Forme,Electric Flying,580.0,79.0,115.0,70.0,125.0,80.0,111.0
749,642,Thundurus Therian Forme,Electric Flying,580.0,79.0,105.0,70.0,145.0,80.0,101.0
750,643,Reshiram,Dragon Fire,680.0,100.0,120.0,100.0,150.0,120.0,90.0
751,644,Zekrom,Dragon Electric,680.0,100.0,150.0,120.0,120.0,100.0,90.0
752,645,Landorus Incarnate Forme,Ground Flying,600.0,89.0,125.0,90.0,115.0,80.0,101.0
753,645,Landorus Therian Forme,Ground Flying,600.0,89.0,145.0,90.0,105.0,80.0,91.0
754,646,Kyurem,Dragon Ice,660.0,125.0,130.0,90.0,130.0,90.0,95.0
755,646,Kyurem Black Kyurem,Dragon Ice,700.0,125.0,170.0,100.0,120.0,90.0,95.0
756,646,Kyurem White Kyurem,Dragon Ice,700.0,125.0,120.0,90.0,170.0,100.0,95.0
757,647,Keldeo Ordinary Form,Water Fighting,580.0,91.0,72.0,90.0,129.0,90.0,108.0
758,647,Keldeo Resolute Form,Water Fighting,580.0,91.0,72.0,90.0,129.0,90.0,108.0
759,648,Meloetta Aria Forme,Normal Psychic,600.0,100.0,77.0,77.0,128.0,128.0,90.0
760,648,Meloetta Pirouette Forme,Normal Fighting,600.0,100.0,128.0,90.0,77.0,77.0,128.0
761,649,Genesect,Bug Steel,600.0,71.0,120.0,95.0,120.0,95.0,99.0
762,650,Chespin,Grass ,313.0,56.0,61.0,65.0,48.0,45.0,38.0
763,651,Quilladin,Grass ,405.0,61.0,78.0,95.0,56.0,58.0,57.0
764,652,Chesnaught,Grass Fighting,530.0,88.0,107.0,122.0,74.0,75.0,64.0
765,653,Fennekin,Fire ,307.0,40.0,45.0,40.0,62.0,60.0,60.0
766,654,Braixen,Fire ,409.0,59.0,59.0,58.0,90.0,70.0,73.0
767,655,Delphox,Fire Psychic,534.0,75.0,69.0,72.0,114.0,100.0,104.0
768,656,Froakie,Water ,314.0,41.0,56.0,40.0,62.0,44.0,71.0
769,657,Frogadier,Water ,405.0,54.0,63.0,52.0,83.0,56.0,97.0
770,658,Greninja,Water Dark,530.0,72.0,95.0,67.0,103.0,71.0,122.0
771,658,Greninja Ash-Greninja,Water Dark,640.0,72.0,145.0,67.0,153.0,71.0,132.0
772,659,Bunnelby,Normal ,237.0,38.0,36.0,38.0,32.0,36.0,57.0
773,660,Diggersby,Normal Ground,423.0,85.0,56.0,77.0,50.0,77.0,78.0
774,661,Fletchling,Normal Flying,278.0,45.0,50.0,43.0,40.0,38.0,62.0
775,662,Fletchinder,Fire Flying,382.0,62.0,73.0,55.0,56.0,52.0,84.0
776,663,Talonflame,Fire Flying,499.0,78.0,81.0,71.0,74.0,69.0,126.0
777,664,Scatterbug,Bug ,200.0,38.0,35.0,40.0,27.0,25.0,35.0
778,665,Spewpa,Bug ,213.0,45.0,22.0,60.0,27.0,30.0,29.0
779,666,Vivillon,Bug Flying,411.0,80.0,52.0,50.0,90.0,50.0,89.0
780,667,Litleo,Fire Normal,369.0,62.0,50.0,58.0,73.0,54.0,72.0
781,668,Pyroar,Fire Normal,507.0,86.0,68.0,72.0,109.0,66.0,106.0
782,669,Flabébé,Fairy ,303.0,44.0,38.0,39.0,61.0,79.0,42.0
783,670,Floette,Fairy ,371.0,54.0,45.0,47.0,75.0,98.0,52.0
784,671,Florges,Fairy ,552.0,78.0,65.0,68.0,112.0,154.0,75.0
785,672,Skiddo,Grass ,350.0,66.0,65.0,48.0,62.0,57.0,52.0
786,673,Gogoat,Grass ,531.0,123.0,100.0,62.0,97.0,81.0,68.0
787,674,Pancham,Fighting ,348.0,67.0,82.0,62.0,46.0,48.0,43.0
788,675,Pangoro,Fighting Dark,495.0,95.0,124.0,78.0,69.0,71.0,58.0
789,676,Furfrou,Normal ,472.0,75.0,80.0,60.0,65.0,90.0,102.0
790,677,Espurr,Psychic ,355.0,62.0,48.0,54.0,63.0,60.0,68.0
791,678,Meowstic Male,Psychic ,466.0,74.0,48.0,76.0,83.0,81.0,104.0
792,678,Meowstic Female,Psychic ,466.0,74.0,48.0,76.0,83.0,81.0,104.0
793,679,Honedge,Steel Ghost,325.0,45.0,80.0,100.0,35.0,37.0,28.0
794,680,Doublade,Steel Ghost,448.0,59.0,110.0,150.0,45.0,49.0,35.0
795,681,Aegislash Shield Forme,Steel Ghost,500.0,60.0,50.0,140.0,50.0,140.0,60.0
796,681,Aegislash Blade Forme,Steel Ghost,500.0,60.0,140.0,50.0,140.0,50.0,60.0
797,682,Spritzee,Fairy ,341.0,78.0,52.0,60.0,63.0,65.0,23.0
798,683,Aromatisse,Fairy ,462.0,101.0,72.0,72.0,99.0,89.0,29.0
799,684,Swirlix,Fairy ,341.0,62.0,48.0,66.0,59.0,57.0,49.0
800,685,Slurpuff,Fairy ,480.0,82.0,80.0,86.0,85.0,75.0,72.0
801,686,Inkay,Dark Psychic,288.0,53.0,54.0,53.0,37.0,46.0,45.0
802,687,Malamar,Dark Psychic,482.0,86.0,92.0,88.0,68.0,75.0,73.0
803,688,Binacle,Rock Water,306.0,42.0,52.0,67.0,39.0,56.0,50.0
804,689,Barbaracle,Rock Water,500.0,72.0,105.0,115.0,54.0,86.0,68.0
805,690,Skrelp,Poison Water,320.0,50.0,60.0,60.0,60.0,60.0,30.0
806,691,Dragalge,Poison Dragon,494.0,65.0,75.0,90.0,97.0,123.0,44.0
807,692,Clauncher,Water ,330.0,50.0,53.0,62.0,58.0,63.0,44.0
808,693,Clawitzer,Water ,500.0,71.0,73.0,88.0,120.0,89.0,59.0
809,694,Helioptile,Electric Normal,289.0,44.0,38.0,33.0,61.0,43.0,70.0
810,695,Heliolisk,Electric Normal,481.0,62.0,55.0,52.0,109.0,94.0,109.0
811,696,Tyrunt,Rock Dragon,362.0,58.0,89.0,77.0,45.0,45.0,48.0
812,697,Tyrantrum,Rock Dragon,521.0,82.0,121.0,119.0,69.0,59.0,71.0
813,698,Amaura,Rock Ice,362.0,77.0,59.0,50.0,67.0,63.0,46.0
814,699,Aurorus,Rock Ice,521.0,123.0,77.0,72.0,99.0,92.0,58.0
815,700,Sylveon,Fairy ,525.0,95.0,65.0,65.0,110.0,130.0,60.0
816,701,Hawlucha,Fighting Flying,500.0,78.0,92.0,75.0,74.0,63.0,118.0
817,702,Dedenne,Electric Fairy,431.0,67.0,58.0,57.0,81.0,67.0,101.0
818,703,Carbink,Rock Fairy,500.0,50.0,50.0,150.0,50.0,150.0,50.0
819,704,Goomy,Dragon ,300.0,45.0,50.0,35.0,55.0,75.0,40.0
820,705,Sliggoo,Dragon ,452.0,68.0,75.0,53.0,83.0,113.0,60.0
821,706,Goodra,Dragon ,600.0,90.0,100.0,70.0,110.0,150.0,80.0
822,707,Klefki,Steel Fairy,470.0,57.0,80.0,91.0,80.0,87.0,75.0
823,708,Phantump,Ghost Grass,309.0,43.0,70.0,48.0,50.0,60.0,38.0
824,709,Trevenant,Ghost Grass,474.0,85.0,110.0,76.0,65.0,82.0,56.0
825,710,Pumpkaboo Average Size,Ghost Grass,335.0,49.0,66.0,70.0,44.0,55.0,51.0
826,710,Pumpkaboo Small Size,Ghost Grass,335.0,44.0,66.0,70.0,44.0,55.0,56.0
827,710,Pumpkaboo Large Size,Ghost Grass,335.0,54.0,66.0,70.0,44.0,55.0,46.0
828,710,Pumpkaboo Super Size,Ghost Grass,335.0,59.0,66.0,70.0,44.0,55.0,41.0
829,711,Gourgeist Average Size,Ghost Grass,494.0,65.0,90.0,122.0,58.0,75.0,84.0
830,711,Gourgeist Small Size,Ghost Grass,494.0,55.0,85.0,122.0,58.0,75.0,99.0
831,711,Gourgeist Large Size,Ghost Grass,494.0,75.0,95.0,122.0,58.0,75.0,69.0
832,711,Gourgeist Super Size,Ghost Grass,494.0,85.0,100.0,122.0,58.0,75.0,54.0
833,712,Bergmite,Ice ,304.0,55.0,69.0,85.0,32.0,35.0,28.0
834,713,Avalugg,Ice ,514.0,95.0,117.0,184.0,44.0,46.0,28.0
835,714,Noibat,Flying Dragon,245.0,40.0,30.0,35.0,45.0,40.0,55.0
836,715,Noivern,Flying Dragon,535.0,85.0,70.0,80.0,97.0,80.0,123.0
837,716,Xerneas,Fairy ,680.0,126.0,131.0,95.0,131.0,98.0,99.0
838,717,Yveltal,Dark Flying,680.0,126.0,131.0,95.0,131.0,98.0,99.0
839,718,Zygarde 50% Forme,Dragon Ground,600.0,108.0,100.0,121.0,81.0,95.0,95.0
840,718,Zygarde 10% Forme,Dragon Ground,486.0,54.0,100.0,71.0,61.0,85.0,115.0
841,718,Zygarde Complete Forme,Dragon Ground,708.0,216.0,100.0,121.0,91.0,95.0,85.0
842,719,Diancie,Rock Fairy,600.0,50.0,100.0,150.0,100.0,150.0,50.0
843,719,Diancie Mega Diancie,Rock Fairy,700.0,50.0,160.0,110.0,160.0,110.0,110.0
844,720,Hoopa Hoopa Confined,Psychic Ghost,600.0,80.0,110.0,60.0,150.0,130.0,70.0
845,720,Hoopa Hoopa Unbound,Psychic Dark,680.0,80.0,160.0,60.0,170.0,130.0,80.0
846,721,Volcanion,Fire Water,600.0,80.0,110.0,120.0,130.0,90.0,70.0
847,722,Rowlet,Grass Flying,320.0,68.0,55.0,55.0,50.0,50.0,42.0
848,723,Dartrix,Grass Flying,420.0,78.0,75.0,75.0,70.0,70.0,52.0
849,724,Decidueye,Grass Ghost,530.0,78.0,107.0,75.0,100.0,100.0,70.0
850,725,Litten,Fire ,320.0,45.0,65.0,40.0,60.0,40.0,70.0
