,ID,NAME,TYPE,BASE STAT,HP,ATTACK,DEFENSE,SP ATTACK,SP DEFENSE,SPEED
661,562,Yamask,Ghost ,303.0,38.0,30.0,85.0,55.0,65.0,30.0
662,562,Yamask Galarian Yamask,Ground Ghost,303.0,38.0,55.0,85.0,30.0,65.0,30.0
663,563,Cofagrigus,Ghost ,483.0,58.0,50.0,145.0,95.0,105.0,30.0
664,564,Tirtouga,Water Rock,355.0,54.0,78.0,103.0,53.0,45.0,22.0
665,565,Carracosta,Water Rock,495.0,74.0,108.0,133.0,83.0,65.0,32.0
666,566,Archen,Rock Flying,401.0,55.0,112.0,45.0,74.0,45.0,70.0
667,567,Archeops,Rock Flying,567.0,75.0,140.0,65.0,112.0,65.0,110.0
668,568,Trubbish,Poison ,329.0,50.0,50.0,62.0,40.0,62.0,65.0
669,569,Garbodor,Poison ,474.0,80.0,95.0,82.0,60.0,82.0,75.0
670,570,Zorua,Dark ,330.0,40.0,65.0,40.0,80.0,40.0,65.0
671,571,Zoroark,Dark ,510.0,60.0,105.0,60.0,120.0,60.0,105.0
672,572,Minccino,Normal ,300.0,55.0,50.0,40.0,40.0,40.0,75.0
673,573,Cinccino,Normal ,470.0,75.0,95.0,60.0,65.0,60.0,115.0
674,574,Gothita,Psychic ,290.0,45.0,30.0,50.0,55.0,65.0,45.0
675,575,Gothorita,Psychic ,390.0,60.0,45.0,70.0,75.0,85.0,55.0
676,576,Gothitelle,Psychic ,490.0,70.0,55.0,95.0,95.0,110.0,65.0
677,577,Solosis,Psychic ,290.0,45.0,30.0,40.0,105.0,50.0,20.0
678,578,Duosion,Psychic ,370.0,65.0,40.0,50.0,125.0,60.0,30.0
679,579,Reuniclus,Psychic ,490.0,110.0,65.0,75.0,125.0,85.0,30.0
680,580,Ducklett,Water Flying,305.0,62.0,44.0,50.0,44.0,50.0,55.0
681,581,Swanna,Water Flying,473.0,75.0,87.0,63.0,87.0,63.0,98.0
682,582,Vanillite,Ice ,305.0,36.0,50.0,50.0,65.0,60.0,44.0
683,583,Vanillish,Ice ,395.0,51.0,65.0,65.0,80.0,75.0,59.0
684,584,Vanilluxe,Ice ,535.0,71.0,95.0,85.0,110.0,95.0,79.0
685,585,Deerling,Normal Grass,335.0,60.0,60.0,50.0,40.0,50.0,75.0
686,586,Sawsbuck,Normal Grass,475.0,80.0,100.0,70.0,60.0,70.0,95.0
687,587,Emolga,Electric Flying,428.0,55.0,75.0,60.0,75.0,60.0,103.0
688,588,Karrablast,Bug ,315.0,50.0,75.0,45.0,40.0,45.0,60.0
689,589,Escavalier,Bug Steel,495.0,70.0,135.0,105.0,60.0,105.0,20.0
690,590,Foongus,Grass Poison,294.0,69.0,55.0,45.0,55.0,55.0,15.0
691,591,Amoonguss,Grass Poison,464.0,114.0,85.0,70.0,85.0,80.0,30.0
692,592,Frillish,Water Ghost,335.0,55.0,40.0,50.0,65.0,85.0,40.0
693,593,Jellicent,Water Ghost,480.0,100.0,60.0,70.0,85.0,105.0,60.0
694,594,Alomomola,Water ,470.0,165.0,75.0,80.0,40.0,45.0,65.0
695,595,Joltik,Bug Electric,319.0,50.0,47.0,50.0,57.0,50.0,65.0
696,596,Galvantula,Bug Electric,472.0,70.0,77.0,60.0,97.0,60.0,108.0
697,597,Ferroseed,Grass Steel,305.0,44.0,50.0,91.0,24.0,86.0,10.0
698,598,Ferrothorn,Grass Steel,489.0,74.0,94.0,131.0,54.0,116.0,20.0
699,599,Klink,Steel ,300.0,40.0,55.0,70.0,45.0,60.0,30.0
700,600,Klang,Steel ,440.0,60.0,80.0,95.0,70.0,85.0,50.0
701,601,Klinklang,Steel ,520.0,60.0,100.0,115.0,70.0,85.0,90.0
702,602,Tynamo,Electric ,275.0,35.0,55.0,40.0,45.0,40.0,60.0
703,603,Eelektrik,Electric ,405.0,65.0,85.0,70.0,75.0,70.0,40.0
704,604,Eelektross,Electric ,515.0,85.0,115.0,80.0,105.0,80.0,50.0
705,605,Elgyem,Psychic ,335.0,55.0,55.0,55.0,85.0,55.0,30.0
706,606,Beheeyem,Psychic ,485.0,75.0,75.0,75.0,125.0,95.0,40.0
707,607,Litwick,Ghost Fire,275.0,50.0,30.0,55.0,65.0,55.0,20.0
708,608,Lampent,Ghost Fire,370.0,60.0,40.0,60.0,95.0,60.0,55.0
709,609,Chandelure,Ghost Fire,520.0,60.0,55.0,90.0,145.0,90.0,80.0
710,610,Axew,Dragon ,320.0,46.0,87.0,60.0,30.0,40.0,57.0
711,611,Fraxure,Dragon ,410.0,66.0,117.0,70.0,40.0,50.0,67.0
712,612,Haxorus,Dragon ,540.0,76.0,147.0,90.0,60.0,70.0,97.0
713,613,Cubchoo,Ice ,305.0,55.0,70.0,40.0,60.0,40.0,40.0
714,614,Beartic,Ice ,505.0,95.0,130.0,80.0,70.0,80.0,50.0
715,615,Cryogonal,Ice ,515.0,80.0,50.0,50.0,95.0,135.0,105.0
716,616,Shelmet,Bug ,305.0,50.0,40.0,85.0,40.0,65.0,25.0
717,617,Accelgor,Bug ,495.0,80.0,70.0,40.0,100.0,60.0,145.0
718,618,Stunfisk,Ground Electric,471.0,109.0,66.0,84.0,81.0,99.0,32.0
719,618,Stunfisk Galarian Stunfisk,Ground Steel,471.0,109.0,81.0,99.0,66.0,84.0,32.0
720,619,Mienfoo,Fighting ,350.0,45.0,85.0,50.0,55.0,50.0,65.0
721,620,Mienshao,Fighting ,510.0,65.0,125.0,60.0,95.0,60.0,105.0
722,621,Druddigon,Dragon ,485.0,77.0,120.0,90.0,60.0,90.0,48.0
723,622,Golett,Ground Ghost,303.0,59.0,74.0,50.0,35.0,50.0,35.0
724,623,Golurk,Ground Ghost,483.0,89.0,124.0,80.0,55.0,80.0,55.0
725,624,Pawniard,Dark Steel,340.0,45.0,85.0,70.0,40.0,40.0,60.0
726,625,Bisharp,Dark Steel,490.0,65.0,125.0,100.0,60.0,70.0,70.0
727,626,Bouffalant,Normal ,490.0,95.0,110.0,95.0,40.0,95.0,55.0
728,627,Rufflet,Normal Flying,350.0,70.0,83.0,50.0,37.0,50.0,60.0
729,628,Braviary,Normal Flying,510.0,100.0,123.0,75.0,57.0,75.0,80.0
730,629,Vullaby,Dark Flying,370.0,70.0,55.0,75.0,45.0,65.0,60.0
731,630,Mandibuzz,Dark Flying,510.0,110.0,65.0,105.0,55.0,95.0,80.0
732,631,Heatmor,Fire ,484.0,85.0,97.0,66.0,105.0,66.0,65.0
733,632,Durant,Bug Steel,484.0,58.0,109.0,112.0,48.0,48.0,109.0
734,633,Deino,Dark Dragon,300.0,52.0,65.0,50.0,45.0,50.0,38.0
735,634,Zweilous,Dark Dragon,420.0,72.0,85.0,70.0,65.0,70.0,58.0
736,635,Hydreigon,Dark Dragon,600.0,92.0,105.0,90.0,125.0,90.0,98.0
737,636,Larvesta,Bug Fire,360.0,55.0,85.0,55.0,50.0,55.0,60.0
738,637,Volcarona,Bug Fire,550.0,85.0,60.0,65.0,135.0,105.0,100.0
739,638,Cobalion,Steel Fighting,580.0,91.0,90.0,129.0,90.0,72.0,108.0
740,639,Terrakion,Rock Fighting,580.0,91.0,129.0,90.0,72.0,90.0,108.0
741,640,Virizion,Grass Fighting,580.0,91.0,90.0,72.0,90.0,129.0,108.0
742,641,Tornadus Incarnate Forme,Flying ,580.0,79.0,115.0,70.0,125.0,80.0,111.0
743,641,Tornadus Therian Forme,Flying ,580.0,79.0,100.0,80.0,110.0,90.0,121.0
744,642,Thundurus Incarnate Forme,Electric Flying,580.0,79.0,115.0,70.0,125.0,80.0,111.0
745,642,Thundurus Therian Forme,Electric Flying,580.0,79.0,105.0,70.0,145.0,80.0,101.0
746,643,Reshiram,Dragon Fire,680.0,100.0,120.0,100.0,150.0,120.0,90.0
747,644,Zekrom,Dragon Electric,680.0,100.0,150.0,120.0,120.0,100.0,90.0
748,645,Landorus Incarnate Forme,Ground Flying,600.0,89.0,125.0,90.0,115.0,80.0,101.0
749,645,Landorus Therian Forme,Ground Flying,600.0,89.0,145.0,90.0,105.0,80.0,91.0
750,646,Kyurem,Dragon Ice,660.0,125.0,130.0,90.0,130.0,90.0,95.0
751,646,Kyurem Black Kyurem,Dragon Ice,700.0,125.0,170.0,100.0,120.0,90.0,95.0
752,646,Kyurem White Kyurem,Dragon Ice,700.0,125.0,120.0,90.0,170.0,100.0,95.0
753,647,Keldeo Ordinary Form,Water Fighting,580.0,91.0,72.0,90.0,129.0,90.0,108.0
754,647,Keldeo Resolute Form,Water Fighting,580.0,91.0,72.0,90.0,129.0,90.0,108.0
755,648,Meloetta Aria Forme,Normal Psychic,600.0,100.0,77.0,77.0,128.0,128.0,90.0
756,648,Meloetta Pirouette Forme,Normal Fighting,600.0,100.0,128.0,90.0,77.0,77.0,128.0
757,649,Genesect,Bug Steel,600.0,71.0,120.0,95.0,120.0,95.0,99.0
758,650,Chespin,Grass ,313.0,56.0,61.0,65.0,48.0,45.0,38.0
759,651,Quilladin,Grass ,405.0,61.0,78.0,95.0,56.0,58.0,57.0
760,652,Chesnaught,Grass Fighting,530.0,88.0,107.0,122.0,74.0,75.0,64.0
761,653,Fennekin,Fire ,307.0,40.0,45.0,40.0,62.0,60.0,60.0
762,654,Braixen,Fire ,409.0,59.0,59.0,58.0,90.0,70.0,73.0
763,655,Delphox,Fire Psychic,534.0,75.0,69.0,72.0,114.0,100.0,104.0
764,656,Froakie,Water ,314.0,41.0,56.0,40.0,62.0,44.0,71.0
765,657,Frogadier,Water ,405.0,54.0,63.0,52.0,83.0,56.0,97.0
766,658,Greninja,Water Dark,530.0,72.0,95.0,67.0,103.0,71.0,122.0
767,658,Greninja Ash-Greninja,Water Dark,640.0,72.0,145.0,67.0,153.0,71.0,132.0
768,659,Bunnelby,Normal ,237.0,38.0,36.0,38.0,32.0,36.0,57.0
769,660,Diggersby,Normal Ground,423.0,85.0,56.0,77.0,50.0,77.0,78.0
770,661,Fletchling,Normal Flying,278.0,45.0,50.0,43.0,40.0,38.0,62.0
771,662,Fletchinder,Fire Flying,382.0,62.0,73.0,55.0,56.0,52.0,84.0
772,663,Talonflame,Fire Flying,499.0,78.0,81.0,71.0,74.0,69.0,126.0
773,664,Scatterbug,Bug ,200.0,38.0,35.0,40.0,27.0,25.0,35.0
774,665,Spewpa,Bug ,213.0,45.0,22.0,60.0,27.0,30.0,29.0
775,666,Vivillon,Bug Flying,411.0,80.0,52.0,50.0,90.0,50.0,89.0
776,667,Litleo,Fire Normal,369.0,62.0,50.0,58.0,73.0,54.0,72.0
777,668,Pyroar,Fire Normal,507.0,86.0,68.0,72.0,109.0,66.0,106.0
778,669,Flabébé,Fairy ,303.0,44.0,38.0,39.0,61.0,79.0,42.0
779,670,Floette,Fairy ,371.0,54.0,45.0,47.0,75.0,98.0,52.0
780,671,Florges,Fairy ,552.0,78.0,65.0,68.0,112.0,154.0,75.0
781,672,Skiddo,Grass ,350.0,66.0,65.0,48.0,62.0,57.0,52.0
782,673,Gogoat,Grass ,531.0,123.0,100.0,62.0,97.0,81.0,68.0
783,674,Pancham,Fighting ,348.0,67.0,82.0,62.0,46.0,48.0,43.0
784,675,Pangoro,Fighting Dark,495.0,95.0,124.0,78.0,69.0,71.0,58.0
785,676,Furfrou,Normal ,472.0,75.0,80.0,60.0,65.0,90.0,102.0
786,677,Espurr,Psychic ,355.0,62.0,48.0,54.0,63.0,60.0,68.0
787,678,Meowstic Male,Psychic ,466.0,74.0,48.0,76.0,83.0,81.0,104.0
788,678,Meowstic Female,Psychic ,466.0,74.0,48.0,76.0,83.0,81.0,104.0
789,679,Honedge,Steel Ghost,325.0,45.0,80.0,100.0,35.0,37.0,28.0
790,680,Doublade,Steel Ghost,448.0,59.0,110.0,150.0,45.0,49.0,35.0
791,681,Aegislash Shield Forme,Steel Ghost,500.0,60.0,50.0,140.0,50.0,140.0,60.0
792,681,Aegislash Blade Forme,Steel Ghost,500.0,60.0,140.0,50.0,140.0,50.0,60.0
793,682,Spritzee,Fairy ,341.0,78.0,52.0,60.0,63.0,65.0,23.0
794,683,Aromatisse,Fairy ,462.0,101.0,72.0,72.0,99.0,89.0,29.0
795,684,Swirlix,Fairy ,341.0,62.0,48.0,66.0,59.0,57.0,49.0
796,685,Slurpuff,Fairy ,480.0,82.0,80.0,86.0,85.0,75.0,72.0
797,686,Inkay,Dark Psychic,288.0,53.0,54.0,53.0,37.0,46.0,45.0
798,687,Malamar,Dark Psychic,482.0,86.0,92.0,88.0,68.0,75.0,73.0
799,688,Binacle,Rock Water,306.0,42.0,52.0,67.0,39.0,56.0,50.0
800,689,Barbaracle,Rock Water,500.0,72.0,105.0,115.0,54.0,86.0,68.0
801,690,Skrelp,Poison Water,320.0,50.0,60.0,60.0,60.0,60.0,30.0
802,691,Dragalge,Poison Dragon,494.0,65.0,75.0,90.0,97.0,123.0,44.0
803,692,Clauncher,Water ,330.0,50.0,53.0,62.0,58.0,63.0,44.0
804,693,Clawitzer,Water ,500.0,71.0,73.0,88.0,120.0,89.0,59.0
805,694,Helioptile,Electric Normal,289.0,44.0,38.0,33.0,61.0,43.0,70.0
806,695,Heliolisk,Electric Normal,481.0,62.0,55.0,52.0,109.0,94.0,109.0
807,696,Tyrunt,Rock Dragon,362.0,58.0,89.0,77.0,45.0,45.0,48.0
808,697,Tyrantrum,Rock Dragon,521.0,82.0,121.0,119.0,69.0,59.0,71.0
809,698,Amaura,Rock Ice,362.0,77.0,59.0,50.0,67.0,63.0,46.0
810,699,Aurorus,Rock Ice,521.0,123.0,77.0,72.0,99.0,92.0,58.0
811,700,Sylveon,Fairy ,525.0,95.0,65.0,65.0,110.0,130.0,60.0
812,701,Hawlucha,Fighting Flying,500.0,78.0,92.0,75.0,74.0,63.0,118.0
813,702,Dedenne,Electric Fairy,431.0,67.0,58.0,57.0,81.0,67.0,101.0
814,703,Carbink,Rock Fairy,500.0,50.0,50.0,150.0,50.0,150.0,50.0
815,704,Goomy,Dragon ,300.0,45.0,50.0,35.0,55.0,75.0,40.0
816,705,Sliggoo,Dragon ,452.0,68.0,75.0,53.0,83.0,113.0,60.0
817,706,Goodra,Dragon ,600.0,90.0,100.0,70.0,110.0,150.0,80.0
818,707,Klefki,Steel Fairy,470.0,57.0,80.0,91.0,80.0,87.0,75.0
819,708,Phantump,Ghost Grass,309.0,43.0,70.0,48.0,50.0,60.0,38.0
820,709,Trevenant,Ghost Grass,474.0,85.0,110.0,76.0,65.0,82.0,56.0
821,710,Pumpkaboo Average Size,Ghost Grass,335.0,49.0,66.0,70.0,44.0,55.0,51.0
822,710,Pumpkaboo Small Size,Ghost Grass,335.0,44.0,66.0,70.0,44.0,55.0,56.0
823,710,Pumpkaboo Large Size,Ghost Grass,335.0,54.0,66.0,70.0,44.0,55.0,46.0
824,710,Pumpkaboo Super Size,Ghost Grass,335.0,59.0,66.0,70.0,44.0,55.0,41.0
825,711,Gourgeist Average Size,Ghost Grass,494.0,65.0,90.0,122.0,58.0,75.0,84.0
826,711,Gourgeist Small Size,Ghost Grass,494.0,55.0,85.0,122.0,58.0,75.0,99.0
827,711,Gourgeist Large Size,Ghost Grass,494.0,75.0,95.0,122.0,58.0,75.0,69.0
828,711,Gourgeist Super Size,Ghost Grass,494.0,85.0,100.0,122.0,58.0,75.0,54.0
829,712,Bergmite,Ice ,304.0,55.0,69.0,85.0,32.0,35.0,28.0
830,713,Avalugg,Ice ,514.0,95.0,117.0,184.0,44.0,46.0,28.0
831,714,Noibat,Flying Dragon,245.0,40.0,30.0,35.0,45.0,40.0,55.0
832,715,Noivern,Flying Dragon,535.0,85.0,70.0,80.0,97.0,80.0,123.0
833,716,Xerneas,Fairy ,680.0,126.0,131.0,95.0,131.0,98.0,99.0
834,717,Yveltal,Dark Flying,680.0,126.0,131.0,95.0,131.0,98.0,99.0
835,718,Zygarde 50% Forme,Dragon Ground,600.0,108.0,100.0,121.0,81.0,95.0,95.0
836,718,Zygarde 10% Forme,Dragon Ground,486.0,54.0,100.0,71.0,61.0,85.0,115.0
837,718,Zygarde Complete Forme,Dragon Ground,708.0,216.0,100.0,121.0,91.0,95.0,85.0
838,719,Diancie,Rock Fairy,600.0,50.0,100.0,150.0,100.0,150.0,50.0
839,719,Diancie Mega Diancie,Rock Fairy,700.0,50.0,160.0,110.0,160.0,110.0,110.0
840,720,Hoopa Hoopa Confined,Psychic Ghost,600.0,80.0,110.0,60.0,150.0,130.0,70.0
841,720,Hoopa Hoopa Unbound,Psychic Dark,680.0,80.0,160.0,60.0,170.0,130.0,80.0
842,721,Volcanion,Fire Water,600.0,80.0,110.0,120.0,130.0,90.0,70.0
843,722,Rowlet,Grass Flying,320.0,68.0,55.0,55.0,50.0,50.0,42.0
844,723,Dartrix,Grass Flying,420.0,78.0,75.0,75.0,70.0,70.0,52.0
845,724,Decidueye,Grass Ghost,530.0,78.0,107.0,75.0,100.0,100.0,70.0
846,725,Litten,Fire ,320.0,45.0,65.0,40.0,60.0,40.0,70.0
847,726,Torracat,Fire ,420.0,65.0,85.0,50.0,80.0,50.0,90.0
848,727,Incineroar,Fire Dark,530.0,95.0,115.0,90.0,80.0,90.0,60.0
849,728,Popplio,Water ,320.0,50.0,54.0,54.0,66.0,56.0,40.0
850,729,Brionne,Water ,420.0,60.0,69.0,69.0,91.0,81.0,50.0
851,730,Primarina,Water Fairy,530.0,80.0,74.0,74.0,126.0,116.0,60.0
852,731,Pikipek,Normal Flying,265.0,35.0,75.0,30.0,30.0,30.0,65.0
853,732,Trumbeak,Normal Flying,355.0,55.0,85.0,50.0,40.0,50.0,75.0
854,733,Toucannon,Normal Flying,485.0,80.0,120.0,75.0,75.0,75.0,60.0
855,734,Yungoos,Normal ,253.0,48.0,70.0,30.0,30.0,30.0,45.0
856,735,Gumshoos,Normal ,418.0,88.0,110.0,60.0,55.0,60.0,45.0
857,736,Grubbin,Bug ,300.0,47.0,62.0,45.0,55.0,45.0,46.0
858,737,Charjabug,Bug Electric,400.0,57.0,82.0,95.0,55.0,75.0,36.0
859,738,Vikavolt,Bug Electric,500.0,77.0,70.0,90.0,145.0,75.0,43.0
860,739,Crabrawler,Fighting ,338.0,47.0,82.0,57.0,42.0,47.0,63.0
861,740,Crabominable,Fighting Ice,478.0,97.0,132.0,77.0,62.0,67.0,43.0
862,741,Oricorio Baile Style,Fire Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0
863,741,Oricorio Pom-Pom Style,Electric Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0
864,741,Oricorio Pa'u Style,Psychic Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0
865,741,Oricorio Sensu Style,Ghost Flying,476.0,75.0,70.0,70.0,98.0,70.0,93.0
866,742,Cutiefly,Bug Fairy,304.0,40.0,45.0,40.0,55.0,40.0,84.0
867,743,Ribombee,Bug Fairy,464.0,60.0,55.0,60.0,95.0,70.0,124.0
868,744,Rockruff,Rock ,280.0,45.0,65.0,40.0,30.0,40.0,60.0
869,744,Rockruff Own Tempo Rockruff,Rock ,280.0,45.0,65.0,40.0,30.0,40.0,60.0
870,745,Lycanroc Midday Form,Rock ,487.0,75.0,115.0,65.0,55.0,65.0,112.0
871,745,Lycanroc Midnight Form,Rock ,487.0,85.0,115.0,75.0,55.0,75.0,82.0
872,745,Lycanroc Dusk Form,Rock ,487.0,75.0,117.0,65.0,55.0,65.0,110.0
873,746,Wishiwashi Solo Form,Water ,175.0,45.0,20.0,20.0,25.0,25.0,40.0
874,746,Wishiwashi School Form,Water ,620.0,45.0,140.0,130.0,140.0,135.0,30.0
875,747,Mareanie,Poison Water,305.0,50.0,53.0,62.0,43.0,52.0,45.0
876,748,Toxapex,Poison Water,495.0,50.0,63.0,152.0,53.0,142.0,35.0
877,749,Mudbray,Ground ,385.0,70.0,100.0,70.0,45.0,55.0,45.0
878,750,Mudsdale,Ground ,500.0,100.0,125.0,100.0,55.0,85.0,35.0
879,751,Dewpider,Water Bug,269.0,38.0,40.0,52.0,40.0,72.0,27.0
880,752,Araquanid,Water Bug,454.0,68.0,70.0,92.0,50.0,132.0,42.0
881,753,Fomantis,Grass ,250.0,40.0,55.0,35.0,50.0,35.0,35.0
882,754,Lurantis,Grass ,480.0,70.0,105.0,90.0,80.0,90.0,45.0
883,755,Morelull,Grass Fairy,285.0,40.0,35.0,55.0,65.0,75.0,15.0
884,756,Shiinotic,Grass Fairy,405.0,60.0,45.0,80.0,90.0,100.0,30.0
885,757,Salandit,Poison Fire,320.0,48.0,44.0,40.0,71.0,40.0,77.0
886,758,Salazzle,Poison Fire,480.0,68.0,64.0,60.0,111.0,60.0,117.0
887,759,Stufful,Normal Fighting,340.0,70.0,75.0,50.0,45.0,50.0,50.0
888,760,Bewear,Normal Fighting,500.0,120.0,125.0,80.0,55.0,60.0,60.0
889,761,Bounsweet,Grass ,210.0,42.0,30.0,38.0,30.0,38.0,32.0
890,762,Steenee,Grass ,290.0,52.0,40.0,48.0,40.0,48.0,62.0
891,763,Tsareena,Grass ,510.0,72.0,120.0,98.0,50.0,98.0,72.0
892,764,Comfey,Fairy ,485.0,51.0,52.0,90.0,82.0,110.0,100.0
